Id,Predicted
6783,italian
6784,italian
6785,italian
6786,american (traditional)
6787,american (traditional)
6788,mediterranean
6789,japanese
6790,japanese
6791,american (traditional)
6792,mexican
6793,chinese
6794,chinese
6795,american (traditional)
6796,mediterranean
6797,chinese
6798,chinese
6799,italian
6800,chinese
6801,american (traditional)
6802,japanese
6803,mexican
6804,american (traditional)
6805,american (traditional)
6806,american (traditional)
6807,chinese
6808,american (traditional)
6809,american (traditional)
6810,mexican
6811,italian
6812,chinese
6813,italian
6814,american (traditional)
6815,italian
6816,chinese
6817,american (traditional)
6818,mexican
6819,chinese
6820,italian
6821,chinese
6822,american (traditional)
6823,chinese
6824,american (traditional)
6825,american (traditional)
6826,american (traditional)
6827,italian
6828,japanese
6829,american (traditional)
6830,american (traditional)
6831,italian
6832,japanese
6833,japanese
6834,mexican
6835,american (traditional)
6836,american (traditional)
6837,mexican
6838,italian
6839,mexican
6840,chinese
6841,italian
6842,japanese
6843,american (traditional)
6844,mexican
6845,mexican
6846,american (traditional)
6847,mediterranean
6848,chinese
6849,italian
6850,mexican
6851,american (traditional)
6852,american (traditional)
6853,italian
6854,chinese
6855,american (traditional)
6856,american (traditional)
6857,american (traditional)
6858,american (traditional)
6859,chinese
6860,american (traditional)
6861,italian
6862,american (traditional)
6863,mexican
6864,american (traditional)
6865,mexican
6866,chinese
6867,mexican
6868,american (traditional)
6869,american (traditional)
6870,american (traditional)
6871,chinese
6872,american (traditional)
6873,italian
6874,japanese
6875,chinese
6876,mexican
6877,american (traditional)
6878,italian
6879,mexican
6880,american (traditional)
6881,american (traditional)
6882,italian
6883,mexican
6884,mexican
6885,mexican
6886,american (traditional)
6887,italian
6888,american (traditional)
6889,mexican
6890,american (traditional)
6891,mexican
6892,mexican
6893,japanese
6894,american (traditional)
6895,chinese
6896,chinese
6897,american (traditional)
6898,italian
6899,mexican
6900,american (traditional)
6901,japanese
6902,american (traditional)
6903,american (traditional)
6904,italian
6905,chinese
6906,chinese
6907,american (traditional)
6908,japanese
6909,mexican
6910,american (traditional)
6911,american (traditional)
6912,chinese
6913,mexican
6914,american (traditional)
6915,american (traditional)
6916,american (traditional)
6917,chinese
6918,japanese
6919,mexican
6920,chinese
6921,american (traditional)
6922,mediterranean
6923,chinese
6924,chinese
6925,mexican
6926,italian
6927,chinese
6928,mexican
6929,american (traditional)
6930,american (traditional)
6931,italian
6932,american (traditional)
6933,american (traditional)
6934,italian
6935,chinese
6936,american (traditional)
6937,mexican
6938,american (traditional)
6939,italian
6940,japanese
6941,japanese
6942,american (traditional)
6943,american (traditional)
6944,american (traditional)
6945,mexican
6946,american (traditional)
6947,chinese
6948,mexican
6949,italian
6950,american (traditional)
6951,american (traditional)
6952,italian
6953,italian
6954,american (traditional)
6955,american (traditional)
6956,american (traditional)
6957,chinese
6958,mexican
6959,italian
6960,american (traditional)
6961,american (traditional)
6962,chinese
6963,american (traditional)
6964,italian
6965,italian
6966,japanese
6967,italian
6968,italian
6969,italian
6970,mexican
6971,chinese
6972,mexican
6973,american (traditional)
6974,american (traditional)
6975,mexican
6976,chinese
6977,american (traditional)
6978,american (traditional)
6979,chinese
6980,american (traditional)
6981,japanese
6982,american (traditional)
6983,chinese
6984,italian
6985,chinese
6986,american (traditional)
6987,mexican
6988,chinese
6989,italian
6990,mexican
6991,chinese
6992,american (traditional)
6993,japanese
6994,italian
6995,american (traditional)
6996,chinese
6997,mexican
6998,italian
6999,japanese
7000,american (traditional)
7001,american (traditional)
7002,japanese
7003,italian
7004,japanese
7005,american (traditional)
7006,japanese
7007,american (traditional)
7008,chinese
7009,italian
7010,mexican
7011,american (traditional)
7012,american (traditional)
7013,american (traditional)
7014,american (traditional)
7015,american (traditional)
7016,italian
7017,italian
7018,italian
7019,mexican
7020,american (traditional)
7021,mexican
7022,chinese
7023,chinese
7024,american (traditional)
7025,mexican
7026,chinese
7027,japanese
7028,japanese
7029,japanese
7030,american (traditional)
7031,mexican
7032,american (traditional)
7033,american (traditional)
7034,italian
7035,chinese
7036,italian
7037,italian
7038,italian
7039,italian
7040,american (traditional)
7041,italian
7042,mexican
7043,japanese
7044,italian
7045,mexican
7046,japanese
7047,chinese
7048,american (traditional)
7049,mexican
7050,italian
7051,japanese
7052,mexican
7053,american (traditional)
7054,chinese
7055,american (traditional)
7056,chinese
7057,chinese
7058,american (traditional)
7059,mexican
7060,american (traditional)
7061,american (traditional)
7062,japanese
7063,american (traditional)
7064,italian
7065,mexican
7066,american (traditional)
7067,american (traditional)
7068,american (traditional)
7069,american (traditional)
7070,chinese
7071,chinese
7072,italian
7073,canadian (new)
7074,italian
7075,american (traditional)
7076,american (traditional)
7077,chinese
7078,american (traditional)
7079,italian
7080,japanese
7081,italian
7082,american (traditional)
7083,american (traditional)
7084,chinese
7085,japanese
7086,mexican
7087,american (traditional)
7088,american (traditional)
7089,chinese
7090,american (traditional)
7091,chinese
7092,italian
7093,mexican
7094,japanese
7095,mexican
7096,italian
7097,chinese
7098,american (traditional)
7099,american (traditional)
7100,italian
7101,italian
7102,mexican
7103,american (traditional)
7104,mexican
7105,american (traditional)
7106,mexican
7107,italian
7108,italian
7109,mexican
7110,american (traditional)
7111,mediterranean
7112,italian
7113,mexican
7114,mexican
7115,american (traditional)
7116,italian
7117,chinese
7118,mediterranean
7119,mexican
7120,chinese
7121,american (traditional)
7122,mexican
7123,mexican
7124,mexican
7125,mexican
7126,american (traditional)
7127,italian
7128,italian
7129,chinese
7130,japanese
7131,chinese
7132,japanese
7133,italian
7134,italian
7135,italian
7136,chinese
7137,american (traditional)
7138,american (traditional)
7139,chinese
7140,italian
7141,italian
7142,american (traditional)
7143,mexican
7144,chinese
7145,mexican
7146,mexican
7147,japanese
7148,chinese
7149,italian
7150,italian
7151,american (traditional)
7152,italian
7153,american (traditional)
7154,american (traditional)
7155,italian
7156,italian
7157,mexican
7158,italian
7159,chinese
7160,mexican
7161,american (traditional)
7162,italian
7163,chinese
7164,american (traditional)
7165,american (traditional)
7166,mexican
7167,american (traditional)
7168,mexican
7169,american (traditional)
7170,chinese
7171,american (traditional)
7172,american (traditional)
7173,italian
7174,chinese
7175,mexican
7176,mexican
7177,italian
7178,american (traditional)
7179,chinese
7180,japanese
7181,american (traditional)
7182,italian
7183,american (traditional)
7184,japanese
7185,chinese
7186,american (traditional)
7187,japanese
7188,italian
7189,american (new)
7190,mexican
7191,italian
7192,japanese
7193,american (traditional)
7194,chinese
7195,chinese
7196,italian
7197,mexican
7198,chinese
7199,american (traditional)
7200,american (traditional)
7201,italian
7202,american (traditional)
7203,italian
7204,american (traditional)
7205,chinese
7206,mexican
7207,japanese
7208,american (traditional)
7209,american (traditional)
7210,mediterranean
7211,chinese
7212,american (traditional)
7213,japanese
7214,japanese
7215,american (traditional)
7216,american (traditional)
7217,chinese
7218,chinese
7219,american (traditional)
7220,chinese
7221,chinese
7222,chinese
7223,chinese
7224,american (traditional)
7225,american (traditional)
7226,italian
7227,american (traditional)
7228,italian
7229,japanese
7230,japanese
7231,canadian (new)
7232,mexican
7233,american (traditional)
7234,chinese
7235,american (traditional)
7236,american (traditional)
7237,american (traditional)
7238,chinese
7239,chinese
7240,italian
7241,american (traditional)
7242,american (traditional)
7243,mexican
7244,japanese
7245,american (traditional)
7246,italian
7247,american (traditional)
7248,mexican
7249,american (traditional)
7250,american (traditional)
7251,chinese
7252,american (traditional)
7253,mexican
7254,chinese
7255,american (traditional)
7256,american (traditional)
7257,american (traditional)
7258,american (traditional)
7259,italian
7260,american (traditional)
7261,chinese
7262,italian
7263,american (traditional)
7264,american (traditional)
7265,chinese
7266,american (traditional)
7267,mexican
7268,mexican
7269,american (traditional)
7270,mexican
7271,american (traditional)
7272,japanese
7273,italian
7274,chinese
7275,japanese
7276,italian
7277,italian
7278,american (traditional)
7279,italian
7280,chinese
7281,american (traditional)
7282,chinese
7283,japanese
7284,chinese
7285,italian
7286,chinese
7287,american (traditional)
7288,chinese
7289,italian
7290,american (traditional)
7291,chinese
7292,american (traditional)
7293,chinese
7294,american (traditional)
7295,american (new)
7296,american (traditional)
7297,mexican
7298,japanese
7299,american (traditional)
7300,mexican
7301,american (traditional)
7302,mexican
7303,american (traditional)
7304,american (traditional)
7305,american (traditional)
7306,american (traditional)
7307,american (traditional)
7308,mexican
7309,italian
7310,american (traditional)
7311,american (traditional)
7312,italian
7313,italian
7314,chinese
7315,american (traditional)
7316,mexican
7317,chinese
7318,italian
7319,american (traditional)
7320,chinese
7321,mexican
7322,american (traditional)
7323,italian
7324,italian
7325,american (traditional)
7326,american (traditional)
7327,italian
7328,chinese
7329,american (traditional)
7330,chinese
7331,italian
7332,american (traditional)
7333,mexican
7334,mexican
7335,italian
7336,mexican
7337,italian
7338,chinese
7339,italian
7340,chinese
7341,american (traditional)
7342,american (traditional)
7343,chinese
7344,chinese
7345,mexican
7346,chinese
7347,mexican
7348,mexican
7349,mexican
7350,chinese
7351,american (traditional)
7352,american (traditional)
7353,chinese
7354,mexican
7355,american (traditional)
7356,mexican
7357,japanese
7358,american (traditional)
7359,mexican
7360,chinese
7361,mexican
7362,chinese
7363,american (traditional)
7364,italian
7365,chinese
7366,chinese
7367,mexican
7368,american (traditional)
7369,mexican
7370,italian
7371,italian
7372,italian
7373,italian
7374,chinese
7375,american (traditional)
7376,american (traditional)
7377,chinese
7378,american (traditional)
7379,mexican
7380,italian
7381,italian
7382,italian
7383,italian
7384,chinese
7385,japanese
7386,mexican
7387,chinese
7388,american (traditional)
7389,american (traditional)
7390,mediterranean
7391,italian
7392,american (traditional)
7393,american (traditional)
7394,italian
7395,american (traditional)
7396,mexican
7397,italian
7398,chinese
7399,italian
7400,american (traditional)
7401,chinese
7402,chinese
7403,italian
7404,chinese
7405,american (traditional)
7406,italian
7407,mexican
7408,italian
7409,american (traditional)
7410,chinese
7411,american (traditional)
7412,american (traditional)
7413,italian
7414,american (traditional)
7415,american (traditional)
7416,italian
7417,italian
7418,american (traditional)
7419,chinese
7420,mediterranean
7421,chinese
7422,american (traditional)
7423,mexican
7424,italian
7425,mexican
7426,mexican
7427,chinese
7428,american (traditional)
7429,chinese
7430,mexican
7431,mediterranean
7432,american (traditional)
7433,mexican
7434,american (traditional)
7435,american (traditional)
7436,mexican
7437,italian
7438,american (traditional)
7439,mexican
7440,american (traditional)
7441,american (traditional)
7442,italian
7443,american (traditional)
7444,italian
7445,american (traditional)
